	mass A		
t	x	y	
17.767	1.473E-2	-7.160E-2
17.800	1.555E-2	-7.119E-2
17.833	1.800E-2	-7.079E-2
17.867	1.841E-2	-7.079E-2
17.900	2.332E-2	-7.038E-2
17.933	2.291E-2	-7.119E-2
17.967	2.414E-2	-7.119E-2
18.000	2.496E-2	-6.997E-2
18.033	2.660E-2	-6.874E-2
18.067	2.700E-2	-6.874E-2
18.100	2.782E-2	-6.833E-2
18.133	2.905E-2	-6.792E-2
18.167	2.946E-2	-6.792E-2
18.200	3.069E-2	-6.792E-2
18.233	3.191E-2	-6.628E-2
18.267	3.355E-2	-6.628E-2
18.300	3.437E-2	-6.547E-2
18.333	3.478E-2	-6.506E-2
18.367	3.601E-2	-6.465E-2
18.400	3.642E-2	-6.424E-2
18.433	3.887E-2	-6.465E-2
18.467	4.010E-2	-6.383E-2
18.500	4.173E-2	-6.301E-2
18.533	4.296E-2	-6.260E-2
18.567	4.337E-2	-6.219E-2
18.600	4.419E-2	-6.137E-2
18.633	4.460E-2	-6.056E-2
18.667	4.501E-2	-6.015E-2
18.700	4.910E-2	-5.974E-2
18.733	4.951E-2	-5.974E-2
18.767	4.951E-2	-5.933E-2
18.800	4.992E-2	-5.933E-2
18.833	5.033E-2	-5.892E-2
18.867	5.074E-2	-5.728E-2
18.900	5.237E-2	-5.606E-2
18.933	5.401E-2	-5.442E-2
18.967	5.401E-2	-5.442E-2
19.000	5.401E-2	-5.319E-2
19.033	5.483E-2	-5.319E-2
19.067	5.565E-2	-5.196E-2
19.100	5.687E-2	-5.155E-2
19.133	5.728E-2	-5.115E-2
19.167	5.728E-2	-5.115E-2
19.200	5.810E-2	-4.951E-2
19.233	5.810E-2	-4.910E-2
19.267	6.219E-2	-4.664E-2
19.300	6.383E-2	-4.501E-2
19.333	6.424E-2	-4.501E-2
19.367	6.588E-2	-4.337E-2
19.400	6.588E-2	-4.337E-2
19.433	6.710E-2	-4.173E-2
19.467	6.710E-2	-3.969E-2
19.500	6.751E-2	-3.928E-2
19.533	6.874E-2	-3.805E-2
19.567	6.874E-2	-3.682E-2
19.600	6.915E-2	-3.642E-2
19.633	6.997E-2	-3.519E-2
19.667	7.119E-2	-3.355E-2
19.700	7.160E-2	-3.314E-2
19.733	7.160E-2	-3.273E-2
19.767	7.201E-2	-3.191E-2
19.800	7.201E-2	-3.069E-2
19.833	7.242E-2	-3.028E-2
19.867	7.283E-2	-2.864E-2
19.900	7.365E-2	-2.660E-2
19.933	7.447E-2	-2.578E-2
19.967	7.447E-2	-2.455E-2
20.000	7.529E-2	-2.291E-2
20.033	7.529E-2	-2.169E-2
20.067	7.692E-2	-1.923E-2
20.100	7.733E-2	-1.882E-2
20.133	7.733E-2	-1.678E-2
20.167	7.733E-2	-1.555E-2
20.200	7.733E-2	-1.514E-2
20.233	7.733E-2	-1.473E-2
20.267	7.733E-2	-1.432E-2
20.300	7.856E-2	-1.105E-2
20.333	7.856E-2	-1.064E-2
20.367	7.856E-2	-9.820E-3
20.400	7.856E-2	-9.411E-3
20.433	7.815E-2	-8.592E-3
20.467	7.815E-2	-5.319E-3
20.500	7.856E-2	-2.455E-3
20.533	7.856E-2	-2.046E-3
20.567	7.856E-2	8.183E-4
20.600	7.856E-2	1.227E-3
20.633	7.856E-2	1.227E-3
20.667	7.856E-2	1.637E-3
20.700	7.856E-2	1.637E-3
20.733	7.856E-2	4.092E-3
20.767	7.856E-2	4.501E-3
20.800	7.815E-2	7.774E-3
20.833	7.815E-2	9.002E-3
20.867	7.774E-2	9.002E-3
20.900	7.733E-2	9.820E-3
20.933	7.692E-2	1.064E-2
20.967	7.692E-2	1.227E-2
21.000	7.651E-2	1.391E-2
21.033	7.610E-2	1.555E-2
21.067	7.610E-2	1.637E-2
21.100	7.529E-2	1.759E-2
21.133	7.447E-2	1.923E-2
21.167	7.447E-2	2.209E-2
21.200	7.447E-2	2.209E-2
21.233	7.447E-2	2.373E-2
21.267	7.447E-2	2.373E-2
21.300	7.365E-2	2.496E-2
21.333	7.365E-2	2.537E-2
21.367	7.242E-2	2.700E-2
21.400	7.242E-2	2.782E-2
21.433	7.119E-2	2.946E-2
21.467	7.038E-2	3.028E-2
21.500	6.915E-2	3.191E-2
21.533	6.792E-2	3.437E-2
21.567	6.792E-2	3.437E-2
21.600	6.751E-2	3.437E-2
21.633	6.547E-2	3.519E-2
21.667	6.383E-2	3.682E-2
21.700	6.547E-2	3.723E-2
21.733	6.547E-2	3.764E-2
21.767	6.547E-2	3.846E-2
21.800	6.547E-2	3.846E-2
21.833	6.383E-2	4.010E-2
21.867	6.219E-2	4.133E-2
21.900	6.137E-2	4.173E-2
21.933	6.137E-2	4.214E-2
21.967	6.137E-2	4.214E-2
22.000	6.015E-2	4.337E-2
22.033	5.892E-2	4.501E-2
22.067	5.769E-2	4.583E-2
22.100	5.646E-2	4.664E-2
22.133	5.565E-2	4.828E-2
22.167	5.442E-2	4.992E-2
22.200	5.360E-2	5.074E-2
22.233	5.237E-2	5.155E-2
22.267	5.074E-2	5.196E-2
22.300	5.074E-2	5.237E-2
22.333	4.992E-2	5.319E-2
22.367	4.910E-2	5.319E-2
22.400	4.910E-2	5.319E-2
22.433	4.746E-2	5.483E-2
22.467	4.419E-2	5.565E-2
22.500	4.378E-2	5.565E-2
22.533	4.296E-2	5.646E-2
22.567	4.133E-2	5.687E-2
22.600	3.928E-2	5.769E-2
22.633	3.887E-2	5.810E-2
22.667	3.723E-2	5.933E-2
22.700	3.642E-2	5.974E-2
22.733	3.642E-2	5.974E-2
22.767	3.642E-2	5.974E-2
22.800	3.601E-2	5.974E-2
22.833	3.232E-2	6.097E-2
22.867	3.232E-2	6.097E-2
22.900	3.110E-2	6.137E-2
22.933	2.987E-2	6.178E-2
22.967	2.946E-2	6.219E-2
23.000	2.864E-2	6.260E-2
23.033	2.782E-2	6.301E-2
23.067	2.578E-2	6.383E-2
23.100	2.455E-2	6.424E-2
23.133	2.291E-2	6.465E-2
23.167	2.291E-2	6.465E-2
23.200	2.169E-2	6.547E-2
23.233	1.964E-2	6.628E-2
23.267	1.964E-2	6.628E-2
23.300	1.964E-2	6.628E-2
23.333	1.759E-2	6.669E-2
23.367	1.596E-2	6.751E-2
23.400	1.473E-2	6.792E-2
23.433	1.473E-2	6.792E-2
23.467	1.350E-2	6.792E-2
23.500	1.023E-2	6.751E-2
